datetime,date,unknown_1,unknown_2,4-8_GHz_start,unknown_24,unknown_45,unknown_46,unknown_47,unknown_25,unknown_26,unknown_27,unknown_5,unknown_9,unknown_13,unknown_17,unknown_28,unknown_29,unknown_30,unknown_31,unknown_32,unknown_33,unknown_34,unknown_35,unknown_36,unknown_37,unknown_38,unknown_39,unknown_40,unknown_41,unknown_42,unknown_43,unknown_3,unknown_4,unknown_6,unknown_7,unknown_10,unknown_11,unknown_12,unknown_14,unknown_15,unknown_16,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22,unknown_8,duty_officer,4-8_GHz_start_min
2023-08-14 00:00:00,2023-08-14,15,пасмурно,,,,,ремонт,ремонт,00 00,10 00,18,20,24,25,,00 00,10 00,до запуска отключ.эл./эн:не успели дойти,00 00,10 00,до запуска отключ.эл./эн:не успели дойти,00 00,10 00,Перезап:1:58;5:47;,00 00,10:00:00,Перезап:0:26;1:24;1:41(незапустилась);1:47;3:00;4:22;,00:00:00,10:00:00,Перезап:2:00;6:47;,16,дождь,дождь,18,пасмурно,24,пасмурно,"обл,сол",25,обл.солн.,облачно,24,облачно,24,облачно,дождь,,
2023-08-15 00:00:00,2023-08-15,15,солнце,,,,,ремонт,ремонт,00 00,10 00,24,25,25,24,,00 00,10 00,00 17теряли рассписание,00 00,10 00,00 17теряли рассписание,00 00,10 00,Перезап:1:01;01:56,00 00,10:00:00,Перезап:0:25;0:38;0:55;1:04;03:45;04:55;07:17:07.58,00:00:00,10:00:00,,20,солнце,облачно,27,облачно,25,пасмурно,облачно,25,обл.солн.,облачно,24,пасмурно,23,пасмурно,облачно,,
2023-08-16 00:00:00,2023-08-16,10,дождь,,,,,ремонт,ремонт,00 00,10 00,10,10,11,13,,00 23,10 00,,00 23,10 00,,00 23,10 00,Перезап:06.54,00 23,10:00:00,Перезап генер:02:58:03.22:03.33:04:08;05:12:06.32:07.56:,00:23:00,10:00:00,,10,дождь,дождь,10,дождь,10,дождь,дождь,12,обл.солн.,облачно,13,облачно,12,облачно,дождь,,
2023-08-17 00:00:00,2023-08-17,9,пасмурно,,,,,ремонт,ремонт,00 00,10 00,10,,17,17,,00 00,10 00,00 46-потеря связи,00 00,10 00,00 46-потеря связи,00 29,10 00,Сформировались пустые файлы в эфемеридах,00 00,10:00:00,Перезап генер:00:08; 00:17; 00.19; 00:53; 01:03; 02:13; 02:37; 05:21; 07:01;08.22;8:50,00:00:00,10:00:00,перезапуск 02.53; 4:00; 9:10,9,пасмурно,облачно,14,облачно,17,солнце,солнце,17,обл.солн.,обл.солн,17,облачно,16,облачно,облачно,,
2023-08-18 00:00:00,2023-08-18,10,солнце,,,,,ремонт,ремонт,00 00,10 00,22,23,24,24,,00 00,10 00,00 46-потеря связи перезапуск,00 00,10 00,00 46-потеря связи перезапуск,00 22,10 00,Изменение конфигурации,00 22,07:15:00,Изменение конфигурации.Перезап генер:01.11; 01:25; 03:37; 03:57; 05:24; 06:26:07.10:,00:14:00,05:20:00,ремонтные работы по электричеству,17,солнце,солнце,23,солнце,23,солнце,солнце,24,солнце,солнце,24,обл.сол,24,обл.солн.,солнце,,
2023-08-19 00:00:00,2023-08-19,11,солнце,,,,,ремонт,ремонт,00 00,10 00,22,22,24,23,,00 00,10 00,,00 00,10 00,,00 00,10 00,Перезапуск: 3:34,00 00,10:00:00,Перезап.генер:00:50; 03:21; 08:40,00:00:00,10:00:00,Перезап.генер:01:26:06.56:07.07:,20,солнце,солнце,25,солнце,24,солнце,солнце,24,тучи,тучи,23,тучи,22,тучи,солнце,,
2023-08-20 00:00:00,2023-08-20,10,облачно,,,,,ремонт,ремонт,00 00,10 00,18,20,21,20,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,Перез.генер:00:19; 00:32; 01:02; 01:15; 01:29; 02.54:,00:00:00,10:00:00,,16,облачно,облачно,21,облачно,19,солнце,облачно,21,солнце,дождь,20,дождь,19,облачно,солнце,,
2023-08-21 00:00:00,2023-08-21,10,туман,,,,,ремонт,ремонт,00 00,10 00,15,18,20,19,,00 00,10 00,,00 00,10 00,,00 00,10 00,Перезапуск 3:52,00 00,10:00:00,Перез.генер:00:22; 01:02; 02:25; 03:25; 05:00; 05:29; 06:49; 06:55; 07:15; 08:14;,00:00:00,10:00:00,Перез.генер:02:45;,10,пасмурно,облачно,17,облачно,20,облачно,облачно,19,обл.солн.,обл/сол,19,облачно,18,облачно,облачно,,
2023-08-22 00:00:00,2023-08-22,10,солнце,,,,,ремонт,ремонт,00 00,10 00,20,24,21,20,,00 00,10 00,,00 00,10 00,,00 00,10 00,"Перезапуск 2:40, 6:50-9:00 западный луч отведен на север из-за строительных работ",00 00,10:00:00,"Перезапуск(0:30;0:46;1:36;2:26;2:36;3:50;4:15;4:30;4:45;5:10;5:44;6:41;7:46;8:22;9.13),9:05все антенны потеряли таблицы",00:00:00,10:00:00,8:52-9:35 антенны отведены на восток из-за строительных работ,20,"солн,обл","солн,обл",20,"сол,обл",24,"сол,тучи","сол,обл",20,"сол,обл",облачно,20,облачно,19,облачно,облачно,,
2023-08-23 00:00:00,2023-08-23,6,солнце,,,,,ремонт,ремонт,00 00,10 00,21,23,,,,00 00,10 00,Перез:00:18-потеря связи;,00 00,10 00,Перез:00:18-потеря связи;,00 00,10 00,2:52 восточный луч отведен на север для строителей,00 00,10:00:00,Перезап:00:23;0:58;1:30;2:53;3:15;3:56;4:18;,00:00:00,10:00:00,,18,"солн,обл",облачно,22,солн,,,,,,,,,,,солнце,,
2023-08-24 00:00:00,2023-08-24,9,"туман,солнце",,,,,ремонт,ремонт,00 00,10 00,23,25,27,26,,00 00,10 00,Перез:сбой в управлении нет до 0.46,00 00,10 00,Перез:сбой в управлении нет до 0.46,00 00,10 00,Перзап:0.14;,00 00,10:00:00,Перезап:0.15;1:37;1:47;1:54;1:59;2:10;2:16;3:22;3:37;3:48;4:19;6:01;6:56;7:28;7:41;8:04;8:54;8:59;9:12;9:16; 9:28перезагр.стойка; 9:40 перезапуск всех антенн,00:00:00,10:00:00,перезап:0.10;5:52;7:54;8:21;,16,солнце,солнце,25,солнце,27,солнце,солнце,26,солнце,солнце,24,сол/обл,22,сол/обл,солнце,,
2023-08-25 00:00:00,2023-08-25,16,солнце,,,,,ремонт,ремонт,00 00,10 00,23,27,29,27,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,до1.10 работала не правильно(перезапускали множество раз);2:08;4:15;6:19;,00:00:00,10:00:00,перез:0.15;,17,солнце,солнце,25,cолнце,29,солнце,солнце,26,"солн,обл",обл,24,тучи,22,сол/обл,солнце,,
2023-08-26 00:00:00,2023-08-26,8,"туман,солнце",,,,,ремонт,ремонт,00 00,08:30:00,25,28,27,23,,00 00,08:30:00,,00 00,08:30:00,,00 00,08:30:00,"Перезап:1:40;7:30(програмки закрылись сами по себе,после запуска прописывали несколько мин, и сново выкл.-нет до 8.25",00 00,08:30:00,перез:до 00:45(плохо работала);1.26;4:39;7:40;7:58;8:07;8:07;8:14;,00:00:,08:30:00,"перезап:0:09;1:40;2:27;3:38;4:27;6:05;6:58;7:30(програмки закрылись сами по себе,после запуска прописывали несколько мин, и сново выкл.",19,солнце,солнце,28,солнце,27,солнце,"солн,обл",27,"туча,дождь",тучи;гроза,26,тучи,25,тучи,солнце,,
2023-08-27 00:00:00,2023-08-27,11,"туман,солнце",,,,,ремонт,ремонт,00:00:00,10 00,21,26,26,26,,00 00,10 00,,00 00,10 00,,00:24:00,10 00,,00:32:00,10:00:00,перез:2:29;,00:24:00,10 00,,18,"обл,солн","обл,солн",23,солнце,28,солнце,солнце,26,солнце,солнце,25,солнце,25,солнце,солнце,,
2023-08-28 00:00:00,2023-08-28,17,солнце,,,,,ремонт,ремонт,00 00,10 00,26,32,33,31,,00 00,00 00,,00 00,00 00,,00 00,10 00,,00 00,10:00:00,Перез:0.09(нет до 0.30перезап.стойки);0.45;1:13;6:38;,00:00:00,10 00,перез:0.08;1:10;1:54;,20,солнце,солн,29,солнце,34,солнце,солнце,32,солнце,солнце,30,солнце,30,солнце,солнце,,
2023-08-29 00:00:00,2023-08-29,13,солнце,,,,,ремонт,ремонт,00 00,10 00,25,30,31,31,,00 00,10 00,02:58откл.эл/эн,00 00,10 00,02:58откл.эл/эн,00 00,10 00,01:56 бросок эл/эн; 02:58откл.эл/эн,00 00,10:00:00,01:56 бросок эл/эн; 02:58откл.эл/эн; 04:47перез.генер.,00:00:00,10 00,01:56 бросок эл/эн; 02:58откл.эл/эн; 04:50перез.генер,19,солнце,солнце,27,солнце,32,солнце,солнце,31,солнце,солнце,30,солнце,30,солнце,солнце,,
2023-08-30 00:00:00,2023-08-30,11,туман,,,,,ремонт,ремонт,00 00,10 00,20,30,32,28,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,00:39; 02:32; 03:25; 03:55; 05:10; 05:18перез/генер:05.58:06.18 перезап.генер.:07.37:,00:00:00,10 00,00:17 перез/генер.:02.55 -бросок,14,туман,солнце,23,солнце,32,солнце,солнце,28,солнце,солнце,27,солнце,27,солнце,солнце,,
2023-08-31 00:00:00,2023-08-31,0,0,,,,,ремонт,ремонт,00 00,00 00,0,0,0,0,,00 00,00 00,,00 00,00 00,,00 00,00 00,,00 00,00:00:00,,00:00:00,00 00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2023-01-09 00:00:00,2023-01-09,0,0,,,,,ремонт,ремонт,00 00,00 00,0,0,0,0,,00 00,00 00,,00 00,00 00,,00 00,00 00,,00 00,00:00:00,,00:00:00,00 00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2023-02-09 00:00:00,2023-02-09,0,0,,,,,ремонт,ремонт,00 00,00 00,0,0,0,0,,00 00,00 00,,00 00,00 00,,00 00,00 00,,00 00,00:00:00,,00:00:00,00 00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2023-03-09 00:00:00,2023-03-09,11,облачно,,,,,ремонт,ремонт,00 00,10 00,15,20,21,19,,02 18,10 00,,02 18,10 00,,01 18,10 00,Перезапуск 3:47,00 35,10:00:00,Перез.генер: 00.28;01.17:01.53:02.14:02.37:03.08-04.33-перезап.:05.58:06.33:,00:10:00,10 00,00:18 перез/генер.:03.33-04.05-перезап.,14,облачно,облачно,18,облачно,21,облачно,облачно,20,солнце,облачно,19,облачно,18,облачно,солнце,,
2023-09-04 00:00:00,2023-09-04,11,туман,,,,,ремонт,ремонт,00 00,10 00,18,27,28,,,00 00,10 00,,00 00,10 00,,00 30,10 00,,00 20,10:00:00,Перез/ген-02:27; 04:23; 05:20; 07:00;,00:30:00,10 00,Перезагр/генер-03:47; 06:07; 07:30; 08:04;,15,солнце,солнце,25,солнце,28,солнце,солнце,,,,,,,,солнце,,
2023-09-05 00:00:00,2023-09-05,8,туман,,,,,ремонт,ремонт,00 00,10 00,23,26,30,28,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,Перез.генер: 00.38;1.25;2:43;3:13;3:24;5:26;8:01;8:26,00:00:00,10 00,Перезагр/генер:2:01;3:25;3:52;,20,солнце,солнце,23,солнце,31,солнце,солнце,28,солн/обл,солн/обл,27,солн/обл,27,облачно,солнце,,
2023-09-06 00:00:00,2023-09-06,14,дождь,,,,,ремонт,ремонт,00 00,10 00,13,13,13,13,,00 00,10 00,,00 00,10 00,,00 00,10 00,Перезап.генер:6:29;,00 00,10:00:00,Перез/ген:00:23;00:52;2:13;2:34;3:08;3:23;4:07;4:30;4:55;5:27;5:38;6:31;,00:00:00,10 00,Перез/ген:00:10;2:31;,14,дождь,дождь,13,дождь,13,дождь,дождь,13,дождь,дождь,12,дождь,12,дождь,дождь,,
2023-09-07 00:00:00,2023-09-07,11,туман,,,,,ремонт,ремонт,00 00,10 00,13,20,23,19,,00 00,10 00,0:33(6_12;12_24)-потеря пакета,00 00,10 00,0:33(6_12;12_24)-потеря пакета,00 00,10 00,,00 00,10:00:00,"0:08-перезапуск стойки, сбой по времени, запуск в 00:28;0:32;2:33;3:31;3:15;6:12;6:52;7:30;",00:00:00,10 00,Перез/ген:5:59;,12,туман,облачно,13,облачно,24,"обл,сол",солн,20,солнце,"обл,сол",18,"обл,сол",18,"обл,сол",облачно,,
2023-09-08 00:00:00,2023-09-08,16,солнце,,,,,ремонт,ремонт,00 00,10 00,20,21,18,18,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,перез.ген:0:15;1:38:2:20;3:04;4:17;4:32;5:00;5:15;6:10;6:29;7:15,00:00:00,10 00,Перез /ген:3:16;7:08;,16,солнце,солнце,25,облачно,20,тучи(5:23Дождь),пасмурно,18,пасмурно,пасмурно,17,пасмурно,17,пасмурно,солнце,,
2023-09-09 00:00:00,2023-09-09,10,пасмурно,,,,,ремонт,ремонт,00 00,10 00,13,16,15,15,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,6:23-6:29перез.стойки; перез.генер:0:24;0:55;1:12;1:29;2:34;2:43;2:55;3:26;3:43;4:18;5:08;5:52;6:10;6:23 ;,00:00:00,10 00,,11,пасмурно,пасмурно,14,тучи,15,тучи,небольшой дождь,15,пасмурно,пасмурно,14,пасмурно,14,пасмурно,"тучи,солн.",,
2023-09-10 00:00:00,2023-09-10,5,дождь,,,,,ремонт,ремонт,00 00,10 00,8,8,8,11,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,перез.ген:1:06;2:45;3:00;,00:00:00,10 00,Перез.ген:0:40;1:03;,7,пасмурно,пасмурно,8,дождь,8,дождь,дождь,11,пасмурно,облачно,10,облачно,10,облачно,дождь,,
2023-09-11 00:00:00,2023-09-11,2,солнце,00 00,10 00,,,ремонт,идет с маленьким сигналом .нет управления,00 00,10 00,10,20,21,17,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,пере.ген:0:36;1:33;2:35;5:07;7:02,00:00:00,10 00,,6,солнце,солнце,19,солнце,22,солнце,солнце,17,солнце,солнце,16,солнце,16,солнце,солнце,,0.0
2023-09-12 00:00:00,2023-09-12,2,туман,00 00,10 00,,,ремонт,идет с маленьким сигналом .нет управления,00 00,10 00,10,19,23,20,,00 00,10 00,,00 00,10 00,,00 00,10 00,W-3003:3013 -между аннтен поменяли модуль и облучатель.:перезап.генер.7.13:9.58,00 00,10:00:00,"перез.ген:0.28;0.58:2.45:2.55:3.16:4.20:4,.42:5.13:7.13:7.50:8.46",00:00:00,10 00,,6,солнце,солнце,18,солнце,22,солнце,солнце,22,солнце,солнце,20,солнце,19,солнце,солнце,,0.0
2023-09-13 00:00:00,2023-09-13,8,дождь,00 00,10 00,,,ремонт,идет с маленьким сигналом .нет управления,00 00,10 00,10,16,16,16,,00 00,10 00,02.06 - 02.31-был броск эл./эн.,00 00,10 00,02.06 - 02.31-был броск эл./эн.,00 00,10 00,02.06 - 03.42-был броск эл./эн.,00 00,10:00:00,перез.ген:0:43;1:58;4.58:5.47:6.58:7.05:7.37:2.06-3.42-брасок эл./эн.,00:00:00,10 00,02.06 - 03.42-был броск эл./эн.,9,облачно,облачно,15,облачно,16,облачно,облачно,16,пасмурно,пасмурно,15,дождь,15,облачно,облачно,,0.0
2023-09-14 00:00:00,2023-09-14,10,пасмурно,00 00,10 00,,,ремонт,идет с маленьким сигналом .нет управления,00 00,10 00,12,15,17,17,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,перез.ген:1:07;1.21:2.10:2.19:2.40:3.04:3.20:3.43:3.57:4.35:6.00:6.29:7.09:7.20:7.43:,00:00:00,10 00,Перез /ген:8.10,11,пасмурно,пасмурно,14,облачно,16,облачно,солнце,17,облачно,"обл,сол",16,"обл,сол",16,"обл,сол","обл,сол",,0.0
2023-09-15 00:00:00,2023-09-15,5,туман,00 00,10 00,,,ремонт,идет с маленьким сигналом .нет управления,00 00,10 00,13,18,20,17,,00 00,10 00,,00 00,10 00,,00 00,10 00,,00 00,10:00:00,перез.ген:0.38;1.32:1.43:2.16:2.30:3.30:4.00:4.18:4.38:4.48:5.03:6.45:7.18:7.44:,00:00:00,10 00,Перез /ген:6.15,9,облачно,солнце,17,облачно,19,солнце,солнце,18,солнце,"обл,сол",16,"обл,сол",16,"обл,сол",солнце,,0.0
2023-09-16 00:00:00,2023-09-16,7,солнце,00 00,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 00,09.45,19,22,23,20,,00 00,09.45,Перез:00:50-потеря связи;,00 00,09.45,Перез:00:50-потеря связи;,00 00,09.45,,00 00,09.45,"перез.ген:0:34;0.58;1.32;2.54;3.30;4.02;5.00;5.08;5.20;5.25;5.44;5.56,6.26, 7.13, 7:55, 8.34, 8.45, 8.53, 9.02,9.15,9.28,9.40,9.46",00:00:00,09.45,Перез /ген:1.00; 3.45,15,солнце,солнце,22,"солн,обл",23,"солн,обл",облака,21,облака,облачно,18,облачно,16,облачно,солнце,,0.0
2023-09-17 00:00:00,2023-09-17,5,солнце,00 00,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 00,09.45,17,24,25,19,,00 00,09.45,,00 00,09.45,,00 00,09.45,Перезап.генер:5:25;6.02:,00 00,09.45,"перез.ген:0:47;1.15:1.43;1.46;2.07;2.15;3.30;3.38;4.12;4.28;4.48,5.15;5.25;5.45;6.18;7.01;7.10, 7.22,7.45;7.55,8.10,8.17,8.28,8.58, 9:25, 9.46",00:00:00,09.45,,11,солнце,солнце,20,солнце,26,солнце,солнце,22,облака,облака,18,облака,18,облака,солнце,,0.0
2023-09-18 00:00:00,2023-09-18,4,пасмурно,00 00,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 00,09.45,12,17,22,21,,00 00,09.45,,00 00,09.45,,00 00,09.45,Перезапуск 6:08,00 00,09.45,"перез.ген: 0.21,1.08,1.45,2.01,3.23,3.36, 4.01, 5.33,5.41,6.06,6.40",00:10:00,09.45,"Перез.ген. 0.10, 5.23,6.15",7,"обл,пасм",облачно,14,облачно,20,обл/сол,солнце,22,солнце,солнце,18,солнце,16,солнце,облачно,,0.0
2023-09-19 00:00:00,2023-09-19,9,солнце,00 15,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 15,09.45,18,21,25,20,,00 15,09.45,,00 15,09.45,,00 15,09.45,,00 15,09.45,"перез.ген:1:07;1:45;2:07;2:51;3:03;4:37;6:20;6:36;8:32,9:30",00:15:00,09.45,Перез.ген:1:55;2:51;,9,солнце,солнце,19,солнце,25,солнце,солнце,21,солнце,солнце,20,солнце,19,,солнце,,15.0
2023-09-20 00:00:00,2023-09-20,4,облачно,00 15,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 15,09.45,18,24,20,20,,00 15,09.45,перезапуск регистр:1:18;,00 15,09.45,перезапуск регистр:1:18;,00 15,09.45,Перез/ген.:0:37;,00 15,09.45,"перез./ген:0:17;1:47;3:20;3:36;3:59;с4:20-4:50;5:27;5:37;6:33;7:30;7:52;8:10;8:22;8:45,8:57",00:15:00,09.45,,15,солнце,солнце,20,солнце,20,солнце,солнце,20,солнце,солнце,19,облачно,18,туча,солнце,,15.0
2023-09-21 00:00:00,2023-09-21,5,"солнце,обл",00 15,09.45,,,ремонт,идет с маленьким сигналом .нет управления,00 15,09.45,15,25,24,21,,00 15,09.45,,00 15,09.45,,00 15,09.45,Перез/ген.:7:35;,00 15,09.46,перез/ген:0:40;1:09;с1:19-2:00выкл.;2:26;2:29;2:36;3:06;3:20;4:17;4:30;5:56;6:21;7:13;7:38;7:42;8:48;9:17;9:30;9:38;9:43,00:15:00,09 30,1:19до 2:36 выкл.;,10,"солнце,обл",солнце,22,солнце,25,солнце,солнце,22,солнце,облачно,19,облачно,19,облачно,солнце,,15.0
